name,dept,area,count,adjustedcount,year
Goutam Paul 0001,ISI Kolkata,ICCCNT,1,0.0,2021
M. Srinivas,National Institute of Technology Warangal,ICCCNT,1,0.0,2021
Earnest Paul Ijjina,National Institute of Technology Warangal,ICCCNT,3,0.0,2020
Abhishek Mishra,BITS Pilani,ICCCNT,1,0.0,2018
Rashmi Ranjan Rout,National Institute of Technology Warangal,ICCCNT,2,0.0,2020
Rashmi Ranjan Rout,National Institute of Technology Warangal,ICCCNT,1,0.0,2019
Durvasula V. L. N. Somayajulu,National Institute of Technology Warangal,ICCCNT,1,0.0,2019
G. N. Srinivasa Prasanna,IIIT Bangalore,ICCCNT,1,0.0,2019
Manjubala Bisi,National Institute of Technology Warangal,ICCCNT,2,0.0,2021
Kuldeep Kumar,BITS Pilani,ICCCNT,1,0.0,2023
Earnest Paul Ijjina,National Institute of Technology Warangal,ICCCNT,2,0.0,2019
Biswa,IIT Bombay,WOOT @ USENIX Security Symposium,1,0.0,2019
Piyush Srivastava 0001,Tata Inst. of Fundamental Research,UAI,1,0.0,2016
Anand Louis,IISc Bangalore,UAI,1,0.0,2022
Siddharth Barman,IISc Bangalore,UAI,1,0.0,2023
Sandeep Juneja,Tata Inst. of Fundamental Research,UAI,1,0.0,2023
Abir De,IIT Bombay,UAI,1,0.0,2020
Jaikumar Radhakrishnan,Tata Inst. of Fundamental Research,UAI,1,0.0,2021
Amitabha Sanyal,IIT Bombay,UAI,1,0.0,2011
Aditya Kanade,IISc Bangalore,UAI,1,0.0,2011
Prahladh Harsha,Tata Inst. of Fundamental Research,UAI,1,0.0,2008
Piyush Srivastava 0001,Tata Inst. of Fundamental Research,UAI,1,0.0,2021
Shivaram Kalyanakrishnan,IIT Bombay,UAI,1,0.0,2019
Anand Louis,IISc Bangalore,UAI,1,0.0,2019
Gugan Thoppe,IISc Bangalore,UAI,1,0.0,2023
Aditya Kanade,IISc Bangalore,UAI,1,0.0,2017
Shirish K. Shevade,IISc Bangalore,UAI,1,0.0,2012
Aditya Kanade,IISc Bangalore,UAI,1,0.0,2019
Shivaram Kalyanakrishnan,IIT Bombay,UAI,1,0.0,2018
Om P. Damani,IIT Bombay,LOPSTR,1,0.0,2015
Uday P. Khedker,IIT Bombay,LOPSTR,1,0.0,2016
Siddhartha Chaudhuri,IIT Bombay,SIGGRAPH Asia,1,0.0,2023
Pradipta Maji,ISI Kolkata,PerMIn,1,0.0,2012
Sushmita Mitra,ISI Kolkata,PerMIn,1,0.0,2012
Kuntal Ghosh,ISI Kolkata,PerMIn,1,0.0,2012
M. Srinivas,National Institute of Technology Warangal,PerMIn,1,0.0,2015
Nikhil R. Pal,ISI Kolkata,PerMIn,1,0.0,2012
Ashish Ghosh,ISI Kolkata,PerMIn,1,0.0,2012
Rajat K. De,ISI Kolkata,PerMIn,1,0.0,2012
Bhabatosh Chanda,ISI Kolkata,PerMIn,1,0.0,2012
Utpal Garain,ISI Kolkata,GREC,1,0.0,2013
U. Pal 0001,ISI Kolkata,GREC,1,0.0,2007
U. Pal 0001,ISI Kolkata,GREC,1,0.0,2013
U. Pal 0001,ISI Kolkata,GREC,1,0.0,2011
U. Pal 0001,ISI Kolkata,GREC,1,0.0,2009
Surjya Ghosh,BITS Pilani-Goa,IUI,1,0.0,2019
Surjya Ghosh,BITS Pilani-Goa,IUI,1,0.0,2021
Neelam Sinha,IIIT Bangalore,"Medical Imaging: Biomedical Applications in Molecular, Structural, and Functional Imaging",1,0.0,2018
Neelam Sinha,IIIT Bangalore,"Medical Imaging: Biomedical Applications in Molecular, Structural, and Functional Imaging",1,0.0,2017
Tanmay T. Verlekar,BITS Pilani-Goa,ACCV (Workshops),1,0.0,2022
Bhabatosh Chanda,ISI Kolkata,ACCV (3),1,0.0,2012
Dipti Prasad Mukherjee,ISI Kolkata,ACCV (1),1,0.0,2010
Earnest Paul Ijjina,National Institute of Technology Warangal,ACCV Workshops (1),2,0.0,2014
U. Pal 0001,ISI Kolkata,ACCV (2),1,0.0,2018
Pushpak Bhattacharya,IIT Bombay,ACCV (1),1,0.0,1998
Ashwin Srinivasan 0001,BITS Pilani-Goa,ACCV Workshops,1,0.0,2018
Bhabatosh Chanda,ISI Kolkata,ACCV Workshops (2),1,0.0,2014
Sharat Chandran,IIT Bombay,ACCV (2),1,0.0,2006
Rajesh Kumar 0012,BITS Pilani-Goa,SAFECOMP Workshops,1,0.0,2015
B. B. Amberker,National Institute of Technology Warangal,SNDS,2,0.0,2012
Ilaiah Kavati,National Institute of Technology Warangal,SNDS,1,0.0,2014
Devashish Gosain,BITS Pilani-Goa,LCN,1,0.0,2021
P. Vijay Kumar,IISc Bangalore,LCN Workshops,1,0.0,2016
Sanjay K. Sahay,BITS Pilani-Goa,LCN,1,0.0,2021
Hemant Rathore,BITS Pilani-Goa,LCN,1,0.0,2021
Devashish Gosain,BITS Pilani-Goa,LCN,1,0.0,2017
Sasthi C. Ghosh 0001,ISI Kolkata,LCN,2,0.0,2015
Sasthi C. Ghosh 0001,ISI Kolkata,LCN,1,0.0,2017
Devashish Gosain,BITS Pilani-Goa,LCN Symposium,1,0.0,2020
P. Vijay Kumar,IISc Bangalore,LCN Workshops,1,0.0,2017
Tricha Anjali,IIIT Bangalore,LCN,1,0.0,2010
G. Sivakumar,IIT Bombay,LCN,1,0.0,2007
Varsha Apte,IIT Bombay,LCN,1,0.0,2009
Sasthi C. Ghosh 0001,ISI Kolkata,LCN,1,0.0,2019
P. Radha Krishna 0001,National Institute of Technology Warangal,ISI,1,0.0,2005
Swati Agarwal 0001,BITS Pilani-Goa,JISIC,1,0.0,2014
Arijit Bishnu,ISI Kolkata,WiMob,1,0.0,2013
Neena Goveas,BITS Pilani-Goa,MILCOM,1,0.0,2023
Rashmi Ranjan Rout,National Institute of Technology Warangal,CyberSA,1,0.0,2021
U. Pal 0001,ISI Kolkata,DICTA,1,0.0,2017
U. Pal 0001,ISI Kolkata,DICTA,1,0.0,2011
Sharat Chandran,IIT Bombay,DICTA,1,0.0,2017
Ajit Rajwade 0001,IIT Bombay,DICTA,1,0.0,2017
U. Pal 0001,ISI Kolkata,DICTA,2,0.0,2016
Suyash P. Awate,IIT Bombay,DICTA,1,0.0,2023
U. Pal 0001,ISI Kolkata,DICTA,1,0.0,2012
Krithi Ramamritham,IIT Bombay,IHSI,1,0.0,2019
Tricha Anjali,IIIT Bangalore,ISNCC,1,0.0,2021
Shubhangi K. Gawali,BITS Pilani-Goa,ISNCC,1,0.0,2023
Neena Goveas,BITS Pilani-Goa,ISNCC,1,0.0,2023
Virendra Singh,IIT Bombay,Asian Test Symposium,2,0.0,2011
Ansuman Banerjee,ISI Kolkata,Asian Test Symposium,1,0.0,2011
Virendra Singh,IIT Bombay,Asian Test Symposium,1,0.0,2010
Virendra Singh,IIT Bombay,Asian Test Symposium,1,0.0,2003
Virendra Singh,IIT Bombay,ATS,3,0.0,2015
Ansuman Banerjee,ISI Kolkata,Asian Test Symposium,1,0.0,2012
Virendra Singh,IIT Bombay,ATS,1,0.0,2017
Ansuman Banerjee,ISI Kolkata,ATS,1,0.0,2016
Virendra Singh,IIT Bombay,Asian Test Symposium,2,0.0,2009
Virendra Singh,IIT Bombay,ATS,1,0.0,2023
Virendra Singh,IIT Bombay,ATS,2,0.0,2019
Susmita Sur-Kolay,ISI Kolkata,Asian Test Symposium,1,0.0,2000
Susmita Sur-Kolay,ISI Kolkata,ATS,1,0.0,2019
Ansuman Banerjee,ISI Kolkata,ATS,1,0.0,2015
Virendra Singh,IIT Bombay,ATS,1,0.0,2020
R. Govindarajan,IISc Bangalore,SPDP,1,0.0,1992
Abhiram G. Ranade,IIT Bombay,SPDP,1,0.0,1990
R. Govindarajan,IISc Bangalore,SPDP,1,0.0,1993
S. Sudarshan 0001,IIT Bombay,SPDP,1,0.0,1995
Abhiram G. Ranade,IIT Bombay,SPDP,1,0.0,1994
Tricha Anjali,IIIT Bangalore,EIT,3,0.0,2008
Tricha Anjali,IIIT Bangalore,EIT,1,0.0,2014
Tricha Anjali,IIIT Bangalore,EIT,2,0.0,2012
Tricha Anjali,IIIT Bangalore,EIT,1,0.0,2009
Rajesh Kumar 0012,BITS Pilani-Goa,HASE,1,0.0,2017
Kamal Lodaya,IMSc,REX Workshop,2,0.0,1988
Paritosh K. Pandya,Tata Inst. of Fundamental Research,REX Workshop,1,0.0,1989
Amitabha Sanyal,IIT Bombay,ODBIS,1,0.0,2006
Uday Bondhugula,IISc Bangalore,PLDI,1,0.0,2007
Uday Bondhugula,IISc Bangalore,PLDI,1,0.0,2008
R. Govindarajan,IISc Bangalore,PLDI,1,0.0,1995
Aditya Kanade,IISc Bangalore,PLDI,1,0.0,2017
S. Sudarshan 0001,IIT Bombay,SOAP@PLDI,1,0.0,2012
Vinod Ganapathy,IISc Bangalore,PLAS,1,0.0,2010
R. Govindarajan,IISc Bangalore,PLDI,1,0.0,2011
Uday Bondhugula,IISc Bangalore,PLDI,1,0.0,2018
Deepak D'Souza,IISc Bangalore,PLDI,1,0.0,2021
Amitabha Sanyal,IIT Bombay,PLDI,1,0.0,1992
Soumen Chakrabarti,IIT Bombay,PLDI,1,0.0,1996
Aditya Kanade,IISc Bangalore,PLDI,1,0.0,2014
Uday P. Khedker,IIT Bombay,SOAP@PLDI,1,0.0,2013
Krishna Shankara Narayanan,IIT Bombay,PLDI,1,0.0,2019
Santonu Sarkar,BITS Pilani-Goa,ARRAY@PLDI,1,0.0,2016
Debrup Chakraborty,ISI Kolkata,CCE,1,0.0,2010
Abhishek Mishra,BITS Pilani,ICCMS,1,0.0,2023
Ansuman Banerjee,ISI Kolkata,BioCAS,1,0.0,2015
Abhishek Mishra,BITS Pilani,BioCAS,1,0.0,2014
Susmita Sur-Kolay,ISI Kolkata,ISMVL,1,0.0,2014
Subhamoy Maitra,ISI Kolkata,ISMVL,1,0.0,2013
Susmita Sur-Kolay,ISI Kolkata,ISMVL,1,0.0,2011
Susmita Sur-Kolay,ISI Kolkata,ISMVL,1,0.0,2020
Venkateswara Rao Kagita,National Institute of Technology Warangal,SMC,1,0.0,2014
Neena Goveas,BITS Pilani-Goa,SMC,1,0.0,2023
Shubhangi K. Gawali,BITS Pilani-Goa,SMC,1,0.0,2023
Shrisha Rao 0001,IIIT Bangalore,SMC,2,0.0,2018
Sanghamitra Bandyopadhyay,ISI Kolkata,SMC,1,0.0,2007
Sanghamitra Bandyopadhyay,ISI Kolkata,SMC,1,0.0,2006
Basabdatta B. Sen,BITS Pilani-Goa,SMC,1,0.0,2018
Avinash Gautam,BITS Pilani,SMC,1,0.0,2019
Amit Dua,BITS Pilani,SMC,1,0.0,2019
Sudeept Mohan,BITS Pilani,SMC,1,0.0,2019
Santonu Sarkar,BITS Pilani-Goa,SMC,2,0.0,2020
Shalabh Bhatnagar,IISc Bangalore,SMC,1,0.0,2022
Ashish Ghosh,ISI Kolkata,SMC,1,0.0,2010
R. Govindarajan,IISc Bangalore,SMC,1,0.0,1998
Swagatam Das,ISI Kolkata,SMC,2,0.0,2010
Swagatam Das,ISI Kolkata,SMC,1,0.0,2009
Pushpak Bhattacharya,IIT Bombay,SMC,1,0.0,2021
G. N. Srinivasa Prasanna,IIIT Bangalore,SMC,1,0.0,1989
M. Narasimha Murty,IISc Bangalore,SMC,1,0.0,1989
Avinash Gautam,BITS Pilani,SMC,1,0.0,2015
Sudeept Mohan,BITS Pilani,SMC,1,0.0,2015
Aditya Kanade,IISc Bangalore,SMC,1,0.0,2003
Amit Dua,BITS Pilani,SMC,1,0.0,2022
Avinash Gautam,BITS Pilani,SMC,1,0.0,2022
Srinath Srinivasa,IIIT Bangalore,SMC,1,0.0,2009
Pushpak Bhattacharya,IIT Bombay,GWC,9,0.0,2016
Pushpak Bhattacharya,IIT Bombay,GWC,5,0.0,2014
Preethi Jyothi,IIT Bombay,GWC,2,0.0,2018
Pushpak Bhattacharya,IIT Bombay,GWC,5,0.0,2018
Pushpak Bhattacharya,IIT Bombay,GWC,1,0.0,2019
Krithi Ramamritham,IIT Bombay,DMDW,1,0.0,1999
Pushpak Bhattacharya,IIT Bombay,ECIR,1,0.0,2010
Soumen Chakrabarti,IIT Bombay,ECIR (1),1,0.0,2019
Manish Gupta 0001,IIIT Bangalore,ECIR,4,0.0,2018
Manish Gupta 0001,IIIT Bangalore,ECIR,2,0.0,2014
Manish Gupta 0001,IIIT Bangalore,NewsIR@ECIR,1,0.0,2018
Manish Gupta 0001,IIIT Bangalore,ECIR (1),1,0.0,2023
Manish Gupta 0001,IIIT Bangalore,ECIR,1,0.0,2017
Soumen Chakrabarti,IIT Bombay,ECIR (1),1,0.0,2021
Pushpak Bhattacharya,IIT Bombay,ECIR (2),1,0.0,2023
Manish Gupta 0001,IIIT Bangalore,ECIR (2),1,0.0,2019
Pushpak Bhattacharya,IIT Bombay,ECIR (2),1,0.0,2022
Debapriyo Majumdar,ISI Kolkata,ECIR,1,0.0,2016
Aditya Kanade,IISc Bangalore,ECIR,1,0.0,2012
Shirish K. Shevade,IISc Bangalore,ECIR,1,0.0,2012
Mandar Mitra,ISI Kolkata,ECIR (1),1,0.0,2022
Manish Gupta 0001,IIIT Bangalore,ECIR (3),1,0.0,2023
Mandar Mitra,ISI Kolkata,QPP++@ECIR,1,0.0,2023
Pushpak Bhattacharya,IIT Bombay,ECIR (3),1,0.0,2024
S. Sudarshan 0001,IIT Bombay,Workshop on Deductive Databases,1,0.0,1990
S. Sudarshan 0001,IIT Bombay,"Workshop on Programming with Logic Databases (Informal Proceedings), ILPS",1,0.0,1993
S. Sudarshan 0001,IIT Bombay,"Workshop on Deductive Databases, JICSLP",1,0.0,1992
B. B. Amberker,National Institute of Technology Warangal,ICYCS,1,0.0,2008
Dinesh Babu J.,IIIT Bangalore,IPTA,1,0.0,2017
Arijit Bishnu,ISI Kolkata,IWSEC,1,0.0,2021
Subhamoy Maitra,ISI Kolkata,IWSEC,1,0.0,2010
Goutam Paul 0001,ISI Kolkata,IWSEC,1,0.0,2011
Subhamoy Maitra,ISI Kolkata,IWSEC,1,0.0,2011
Palash Sarkar 0001,ISI Kolkata,IWSEC,1,0.0,2006
Sanjit Chatterjee,IISc Bangalore,IWSEC,1,0.0,2014
Goutam Paul 0001,ISI Kolkata,IWSEC,1,0.0,2014
Mridul Nandi,ISI Kolkata,IWSEC,1,0.0,2014
Anisur Rahaman Molla,ISI Kolkata,OPODIS,2,0.0,2015
Arpita Patra,IISc Bangalore,OPODIS,1,0.0,2011
Madhavan Mukund,CMI,SETTA,1,0.0,2016
Rajesh Kumar 0012,BITS Pilani-Goa,SETTA,1,0.0,2017
Amitabha Sanyal,IIT Bombay,HCSE,1,0.0,2010
Aditya Kanade,IISc Bangalore,AAMAS,7,0.0,2015
Aditya Kanade,IISc Bangalore,AAMAS,4,0.0,2014
Siddharth Barman,IISc Bangalore,AAMAS,1,0.0,2018
Srinath Srinivasa,IIIT Bangalore,AAMAS,1,0.0,2015
Aditya Kanade,IISc Bangalore,AAMAS,1,0.0,2018
Saket Saurabh 0001,IMSc,AAMAS,1,0.0,2018
Aditya Kanade,IISc Bangalore,AAMAS (3),1,0.0,2008
Siddharth Barman,IISc Bangalore,AAMAS,1,0.0,2019
Shalabh Bhatnagar,IISc Bangalore,AAMAS,1,0.0,2015
Shalabh Bhatnagar,IISc Bangalore,AAMAS,1,0.0,2019
G. N. Srinivasa Prasanna,IIIT Bangalore,AAMAS,1,0.0,2021
Shrisha Rao 0001,IIIT Bangalore,AAMAS,1,0.0,2021
G. N. Srinivasa Prasanna,IIIT Bangalore,AAMAS,1,0.0,2020
Aditya Kanade,IISc Bangalore,AAMAS,4,0.0,2017
Venkateswara Rao Kagita,National Institute of Technology Warangal,AAMAS,1,0.0,2021
Shivaram Kalyanakrishnan,IIT Bombay,AAMAS (2),2,0.0,2009
Shrisha Rao 0001,IIIT Bangalore,AAMAS,1,0.0,2017
Shrisha Rao 0001,IIIT Bangalore,AAMAS,1,0.0,2020
Amitabha Sanyal,IIT Bombay,AAMAS,1,0.0,2023
Aditya Kanade,IISc Bangalore,AAMAS,2,0.0,2016
Aditya Kanade,IISc Bangalore,AAMAS,4,0.0,2020
Siddharth Barman,IISc Bangalore,AAMAS,1,0.0,2023
Shivaram Kalyanakrishnan,IIT Bombay,AAMAS,1,0.0,2007
Aditya Kanade,IISc Bangalore,AAMAS,1,0.0,2023
Amitabha Sanyal,IIT Bombay,AAMAS,2,0.0,2014
Aditya Kanade,IISc Bangalore,AAMAS,1,0.0,2011
Srinath Srinivasa,IIIT Bangalore,AAMAS,1,0.0,2023
Shivaram Kalyanakrishnan,IIT Bombay,AAMAS,1,0.0,2011
Amitabha Sanyal,IIT Bombay,AAMAS,1,0.0,2019
Shalabh Bhatnagar,IISc Bangalore,AAMAS,1,0.0,2013
Abir De,IIT Bombay,AAMAS,1,0.0,2018
Ashwin Srinivasan 0001,BITS Pilani-Goa,AAMAS,1,0.0,2019
Aditya Kanade,IISc Bangalore,AAMAS,1,0.0,2022
Hariharan Narayanan,Tata Inst. of Fundamental Research,AAMAS,1,0.0,2018
Shalabh Bhatnagar,IISc Bangalore,AAMAS,1,0.0,2021
B. Srivathsan,CMI,AAMAS,1,0.0,2020
Abhishek Sinha,Tata Inst. of Fundamental Research,AAMAS,1,0.0,2022
Arindam Khan 0001,IISc Bangalore,AAMAS,1,0.0,2021
Anand Louis,IISc Bangalore,AAMAS,1,0.0,2021
Aditya Kanade,IISc Bangalore,AAMAS,1,0.0,2013
Siddharth Barman,IISc Bangalore,AAMAS,1,0.0,2021
Saket Saurabh 0001,IMSc,AAMAS,1,0.0,2019
Hariharan Narayanan,Tata Inst. of Fundamental Research,AAMAS,1,0.0,2023
Krishna Shankara Narayanan,IIT Bombay,AAMAS,1,0.0,2023
Shirish K. Shevade,IISc Bangalore,AAMAS,1,0.0,2017
Shrisha Rao 0001,IIIT Bangalore,AAMAS,1,0.0,2019
Sharat Chandran,IIT Bombay,VRST,1,0.0,2005
Kavi Arya,IIT Bombay,TALE,2,0.0,2019
Yashvardhan Sharma,BITS Pilani,TALE,1,0.0,2018
Krithi Ramamritham,IIT Bombay,SIGMOD Conference,1,0.0,2002
Soumen Chakrabarti,IIT Bombay,SIGMOD Conference,1,0.0,1998
Sunita Sarawagi,IIT Bombay,SIGMOD Conference,1,0.0,2001
Jayant R. Haritsa,IISc Bangalore,SIGMOD Conference,1,0.0,2021
Sunita Sarawagi,IIT Bombay,SIGMOD Conference,1,0.0,1998
Jayant R. Haritsa,IISc Bangalore,SIGMOD Conference,1,0.0,1997
Krithi Ramamritham,IIT Bombay,SIGMOD Conference,1,0.0,1997
Jayant R. Haritsa,IISc Bangalore,SIGMOD Conference,1,0.0,2002
